mileage_km,vehicle_age_months,power_kw,power_hp,electric_range_km,wltp_consumption_kwh_100km,seller_rating_stars,seller_rating_count,image_count,previous_owner_count,door_count,seat_count,warranty_months,battery_charging_time_min,price_per_kw,price_per_hp,price_per_range_km,mileage_per_month,variant,model_number_v2,seller_type,body_type,exterior_color,paint_type,interior_color,upholstery_material,city,is_conditional_price_clean,available_now_clean,warranty_exists_clean,has_full_service_history_clean,had_accident_clean,is_sportback,is_quattro,is_s_line,has_matrix,has_pano,has_ahk,has_hud,has_acc,has_camera,duplicate_listing_id,seller_has_rating,has_warranty_months,has_battery_info,has_city_range,has_charging_time,price_eur,sold_within_14d,listing_id
43004,51.0,220.0,299.0,420,,4.5,44.0,15,1.0,5.0,5.0,,,174.0909090909091,128.09364548494983,91.19047619047619,843.2156862745098,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Alcantara,Gersthofen,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,1,0,0,0,0,38300,1.0,911de0b3-0354-4a9a-a621-10d8d7b48531
5000,9.0,210.0,286.0,412,,4.5,16.0,15,1.0,5.0,5.0,,,211.8095238095238,155.52447552447552,107.96116504854369,555.5555555555555,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Kitzingen,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,44480,1.0,971a3445-f36b-4aab-9c9b-cceb92920ecb
63449,32.0,220.0,299.0,420,,3.5,1.0,13,1.0,5.0,5.0,,,181.77272727272728,133.7458193979933,95.21428571428571,1982.78125,Q4 e-tron Sportback,,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Grey,Part leather,Menden,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,1,0,0,0,0,39990,1.0,1c3d3e03-70d1-4275-968b-2beb5f8e7451
29868,41.0,150.0,204.0,447,16.6,5.0,2.0,16,1.0,5.0,5.0,,1,209.86666666666667,154.31372549019608,70.42505592841164,728.4878048780488,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Schwäbisch-Gmünd,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,31480,1.0,475d77ed-2d8d-4d76-8184-8fa427727175
12099,28.0,210.0,286.0,475,,4.5,12.0,6,1.0,5.0,5.0,,,189.9047619047619,139.44055944055944,83.9578947368421,432.10714285714283,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Mühldorf am Inn,False,True,True,True,,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,39880,1.0,49f8ad68-c6be-42d1-b0df-510e277b615b
69132,49.0,125.0,170.0,349,18.5,4.5,163.0,10,1.0,4.0,5.0,,,203.992,149.99411764705883,73.06303724928367,1410.857142857143,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Ergolding,False,True,True,True,,True,False,True,False,False,False,False,True,True,True,1,0,0,0,0,25499,1.0,1082a29a-6d57-40f4-b0b6-b59eb846eb50
26003,38.0,220.0,299.0,441,,5.0,284.0,23,1.0,5.0,,,,160.6818181818182,118.22742474916387,80.15873015873017,684.2894736842105,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Mülheim an der Ruhr,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,0,35350,1.0,b7cea1d2-45bf-45c4-8b87-d3aa1bcc2cd3
62391,49.0,150.0,204.0,479,,5.0,331.0,19,1.0,5.0,5.0,,,219.2,161.1764705882353,68.64300626304802,1273.2857142857142,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Part leather,Lohr am Main,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,1,0,0,0,0,32880,1.0,0f606171-ceb1-4ab5-ad72-c57e681da416
69600,41.0,150.0,204.0,447,,5.0,61.0,15,1.0,5.0,5.0,,,219.4,161.3235294117647,73.6241610738255,1697.560975609756,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Siegen,False,True,True,True,False,True,False,False,False,True,False,False,True,False,False,1,0,0,0,0,32910,1.0,5efabcf2-48c3-48c8-9129-7365a56433c8
47920,39.0,125.0,170.0,308,,5.0,10.0,15,1.0,5.0,5.0,,,201.528,148.18235294117648,81.78896103896103,1228.7179487179487,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,,Grey,Cloth,Weinheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,25191,1.0,625cad09-4d30-46db-a2be-c41922c4c591
85000,54.0,220.0,299.0,420,,,,15,2.0,,,,,136.3181818181818,100.3010033444816,71.4047619047619,1574.0740740740741,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Saarbrücken,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,0,0,0,0,0,29990,1.0,3a86e817-de5d-4c3b-9a5c-6838fcc2a83e
32998,44.0,150.0,204.0,505,17.5,4.5,20.0,15,1.0,4.0,5.0,24,,203.2,149.41176470588235,60.35643564356435,749.9545454545455,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Mittweida,False,True,True,True,,False,False,False,True,False,False,False,False,False,False,1,1,0,0,0,30480,1.0,8f380bae-3d6e-4adf-b5be-1c7137477c57
41200,54.0,125.0,170.0,308,,4.5,30.0,15,2.0,5.0,5.0,,,175.76,129.23529411764707,71.33116883116882,762.9629629629629,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Erfurt,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,21970,1.0,fa4dc82c-c764-4094-b187-22e6eceec038
2123,10.0,210.0,286.0,475,,4.5,160.0,15,1.0,5.0,5.0,,,215.15238095238095,157.979020979021,95.12,212.3,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Eching,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,1,0,0,0,0,45182,1.0,e0c63f83-363e-4a53-b5d0-a14adf92be28
116102,42.0,150.0,204.0,466,,4.5,177.0,15,1.0,5.0,4.0,,,175.73333333333332,129.2156862745098,56.566523605150216,2764.3333333333335,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Feldkirchen - Westerham,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,26360,1.0,89cd5309-4251-43f0-80ad-9c8163da5c7e
41605,32.0,150.0,204.0,543,19.0,5.0,692.0,15,1.0,5.0,5.0,,,198.0,145.58823529411765,54.69613259668508,1300.15625,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Hagen,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,1,0,0,0,0,29700,1.0,fef1a65d-ce2d-46f6-96cd-4a05f1bcfd2f
70864,51.0,220.0,299.0,420,,4.5,152.0,19,1.0,5.0,,,,133.86363636363637,98.49498327759197,70.11904761904762,1389.4901960784314,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Hannover,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,1,0,0,0,0,29450,1.0,140774f4-f33f-43c8-9263-8c59fb6b7f8a
45990,38.0,125.0,170.0,357,18.2,4.5,8.0,15,1.0,5.0,5.0,,,199.92,147.0,70.0,1210.2631578947369,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Euskirchen,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,24990,1.0,659dd15a-03e4-41e5-be3c-ae0255f8edc7
5542,33.0,150.0,204.0,460,19.0,4.5,20.0,2,1.0,5.0,5.0,12,,253.26666666666668,186.22549019607843,82.58695652173913,167.93939393939394,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Ruhpolding,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,1,1,0,0,0,37990,1.0,16d24bb4-a028-41f9-a925-6a9d340fe6f5
8484,38.0,220.0,299.0,412,,4.0,199.0,14,1.0,5.0,5.0,,,181.0909090909091,133.24414715719064,96.69902912621359,223.26315789473685,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Frankfurt am Main,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,1,0,0,0,0,39840,1.0,868f41a0-f932-483a-a225-24aa7499ec4b
9520,8.0,210.0,286.0,527,16.8,,,11,1.0,5.0,5.0,16,,297.6190476190476,218.53146853146853,118.59582542694497,1190.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Bad Oldesloe,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,0,62500,1.0,157d87d1-0448-4aa1-ab78-8d5e1d9b6edb
37060,38.0,150.0,204.0,466,,,,9,1.0,4.0,,,,251.26666666666668,184.7549019607843,80.87982832618026,975.2631578947369,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Wiesbaden,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,37690,1.0,4315bb2f-2dc1-447b-b156-579e2b1d78dc
41605,32.0,150.0,204.0,543,19.0,5.0,692.0,15,1.0,5.0,5.0,,,197.86666666666667,145.49019607843138,54.65930018416206,1300.15625,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Hagen,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,1,0,0,0,0,29680,1.0,c8a382b3-d001-44cc-a978-3ae97015e0f9
5917,15.0,210.0,286.0,542,16.8,4.0,3.0,6,1.0,5.0,5.0,12,,357.14285714285717,262.23776223776224,138.37638376383765,394.46666666666664,Q4 e-tron Sportback,45,Dealer,Coupe,Silver,Metallic,Black,Alcantara,Lingen,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,1,1,0,0,0,75000,1.0,247a1a43-f0a3-48d6-aa7f-7b228278570f
65000,46.0,220.0,299.0,441,,4.5,32.0,13,2.0,5.0,5.0,12,,126.81818181818181,93.31103678929766,63.265306122448976,1413.0434782608695,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,München,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,1,0,0,0,27900,1.0,cd994b34-7389-49c9-8cdd-6dcb7d38a636
64786,38.0,150.0,204.0,466,,4.5,72.0,15,1.0,5.0,5.0,,,210.26666666666668,154.6078431372549,67.6824034334764,1704.8947368421052,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Böblingen-Hulb,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,1,0,0,0,0,31540,1.0,cba601b6-cd9e-47f6-84a6-50faf90cda98
25500,38.0,150.0,204.0,466,,,,15,1.0,5.0,5.0,,,246.6,181.3235294117647,79.37768240343348,671.0526315789474,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Homburg,False,True,True,True,False,True,False,False,False,False,True,False,True,True,False,0,0,0,0,0,36990,1.0,05b1d1d4-b443-45ee-b076-fc416e4860bd
84166,37.0,150.0,204.0,479,,4.0,16.0,15,1.0,5.0,5.0,,,186.2,136.91176470588235,58.30897703549061,2274.7567567567567,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Kulmbach,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,1,0,0,0,0,27930,1.0,8a61f7b9-99c7-4155-b619-52334d468b3e
91800,52.0,220.0,299.0,412,,4.0,27.0,19,1.0,5.0,5.0,,,124.45454545454545,91.57190635451505,66.45631067961165,1765.3846153846155,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Kreuzwertheim,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,1,0,0,0,0,27380,1.0,5778e933-fa5a-4d60-9d52-41c02070e796
30000,42.0,125.0,170.0,339,,,,15,1.0,4.0,5.0,,,207.92,152.88235294117646,76.66666666666667,714.2857142857143,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Finnentrop,False,True,True,True,False,False,False,False,False,True,False,False,True,True,False,0,0,0,0,0,25990,1.0,8a68e27a-a155-454c-9c97-bea21a726ce0
56146,38.0,150.0,204.0,499,17.7,4.0,101.0,16,1.0,5.0,5.0,12,,192.53333333333333,141.5686274509804,57.875751503006015,1477.5263157894738,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Grey,Cloth,Karlsruhe,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,1,0,28880,1.0,b1ff487f-b95a-409b-b1c2-3542996e838a
13176,18.0,210.0,286.0,547,16.6,4.5,64.0,15,1.0,5.0,5.0,,,194.47619047619048,142.7972027972028,74.6617915904936,732.0,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Blue,Others,Black,Cloth,Ursensollen,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,40840,1.0,e1393477-9e7b-489a-8352-f0485b167cc8
55000,55.0,125.0,170.0,306,,4.5,21.0,8,2.0,5.0,5.0,12,,195.992,144.11176470588236,80.06209150326798,1000.0,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Erftstadt-Lechenich,False,True,True,True,,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,24499,1.0,f22c7c8f-93df-49b0-a1f0-595b3ee36185
3050,2.0,210.0,286.0,525,17.0,4.5,5.0,15,1.0,5.0,5.0,,,311.85714285714283,228.98601398601397,124.74285714285715,1525.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Kassel,False,,True,True,False,False,False,False,True,False,True,True,False,False,False,1,0,0,0,0,65490,1.0,eefbf43f-fd11-48a1-9543-a3e60802eba0
8017,11.0,210.0,286.0,566,16.0,5.0,2.0,7,1.0,5.0,5.0,13,,227.91904761904763,167.35314685314685,84.56360424028269,728.8181818181819,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Part leather,Pfaffenhofen,False,True,True,True,False,True,False,True,False,False,True,True,False,False,True,1,1,0,0,0,47863,1.0,727618e6-743c-434c-8a2b-c9c600784c40
18140,35.0,125.0,170.0,340,17.3,4.0,3.0,18,1.0,5.0,5.0,12,,207.04,152.23529411764707,76.11764705882354,518.2857142857143,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Lingen,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,25880,1.0,efb0d039-d9fe-4924-ae61-58bc893fd44c
8025,28.0,250.0,340.0,,,,,15,1.0,4.0,5.0,,,210.0,154.41176470588235,,286.60714285714283,Q4 e-tron Sportback,55,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Gronau,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,1,0,0,52500,1.0,0cbf01a3-2515-4bbe-ae44-818665cd18b4
58490,38.0,150.0,204.0,491,18.0,5.0,99.0,12,1.0,4.0,5.0,,,219.26666666666668,161.22549019607843,66.9857433808554,1539.2105263157894,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Neubeckum,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,32890,1.0,13d92f3a-c699-4600-a86a-73095de95464
3870,11.0,150.0,204.0,401,17.0,4.5,54.0,15,1.0,5.0,5.0,,,252.93333333333334,185.98039215686273,94.61346633416458,351.8181818181818,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Lünen,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,1,1,0,37940,1.0,e887e6c5-ab28-42e5-b2f6-8e5a05fa6d1a
5000,9.0,210.0,286.0,412,,4.5,16.0,15,1.0,5.0,5.0,,,211.8095238095238,155.52447552447552,107.96116504854369,555.5555555555555,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Kitzingen,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,44480,1.0,227949fa-bab2-4ef5-87b3-35ea51cca2ea
117965,38.0,220.0,299.0,441,,4.5,221.0,4,1.0,5.0,,,,140.77272727272728,103.57859531772576,70.22675736961452,3104.342105263158,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Aachen,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,1,0,0,0,0,30970,1.0,dec8bb7d-df27-4abe-8199-b93ce919f987
30145,38.0,125.0,170.0,306,,4.5,152.0,15,1.0,5.0,5.0,,,221.2,162.64705882352942,90.359477124183,793.2894736842105,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Beige,Full leather,Hannover,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,27650,1.0,7ce625d5-80d7-47ff-ae71-5dd1a4d41e08
39774,48.0,220.0,299.0,420,,4.5,44.0,15,1.0,4.0,5.0,,,176.77272727272728,130.06688963210703,92.5952380952381,828.625,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Melle,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,0,38890,1.0,564a031d-2f4d-433d-91b6-ebb7db658cc9
51321,36.0,150.0,204.0,466,,3.0,10.0,6,1.0,5.0,5.0,,,232.66666666666666,171.07843137254903,74.89270386266094,1425.5833333333333,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Part leather,Dortmund,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1,0,1,0,0,34900,1.0,2380dbc4-caee-4408-8146-1ebe3f8a34b7
70302,50.0,220.0,299.0,462,19.5,4.5,6.0,10,1.0,5.0,5.0,,1,158.4090909090909,116.5551839464883,75.43290043290044,1406.04,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Meckenheim,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,1,0,0,1,1,34850,1.0,1676da51-7516-4f4c-9b92-cd28e7dd7e03
51748,42.0,125.0,170.0,306,,4.5,291.0,14,1.0,5.0,5.0,,,207.84,152.8235294117647,84.90196078431373,1232.095238095238,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Leverkusen,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,25980,1.0,4bbd07d0-bb1f-4094-8d95-bed6ba451682
8378,16.0,210.0,286.0,475,,4.5,32.0,15,1.0,5.0,5.0,,,235.66666666666666,173.04195804195805,104.18947368421053,523.625,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Part leather,Wesel,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,1,0,0,0,0,49490,1.0,07d0cb1b-32c5-41f3-9432-d8fe031edba6
47900,28.0,250.0,340.0,450,,3.0,3.0,10,1.0,5.0,5.0,,,195.72,143.91176470588235,108.73333333333333,1710.7142857142858,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Part leather,Mannheim,False,True,True,True,False,False,True,True,False,True,False,False,False,False,True,1,0,0,0,0,48930,1.0,57db28dc-1be9-49ab-a906-6f1b8a93b4cf
50589,42.0,150.0,204.0,479,,4.5,64.0,15,2.0,5.0,5.0,,,192.6,141.61764705882354,60.31315240083507,1204.5,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Oberursel,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,28890,1.0,621c71d1-8333-4991-9252-d0bcb3ad8e4d
72603,41.0,150.0,204.0,479,,,,9,1.0,5.0,5.0,,,233.26666666666668,171.51960784313727,73.04801670146138,1770.8048780487804,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Part leather,Homburg,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,0,0,0,0,0,34990,1.0,b6044aa2-512a-400e-914a-22a5c1e7e3aa
33235,29.0,150.0,204.0,520,16.8,5.0,2.0,18,1.0,5.0,5.0,12,,211.86666666666667,155.7843137254902,61.11538461538461,1146.0344827586207,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Emsdetten,False,True,True,False,,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,31780,1.0,9b076f6d-c889-418f-abe6-c059e1f4281a
9300,9.0,210.0,286.0,529,,4.5,86.0,11,1.0,4.0,5.0,,,245.47142857142856,180.24125874125875,97.4461247637051,1033.3333333333333,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Hanau,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,1,0,0,0,0,51549,1.0,b76390ee-0ca5-4662-9e3a-6e57a2be6285
12100,28.0,250.0,340.0,491,17.8,4.5,18.0,11,1.0,5.0,5.0,12,,183.12,134.64705882352942,93.23828920570264,432.14285714285717,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Full leather,Roth,False,True,True,True,,False,False,True,True,False,True,False,False,False,False,1,1,0,0,0,45780,1.0,578462cc-5cf9-4967-ad14-8afcbb832a5e
32901,38.0,150.0,204.0,447,,4.5,152.0,11,1.0,5.0,5.0,,,201.0,147.7941176470588,67.4496644295302,865.8157894736842,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Hannover,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30150,1.0,0d8bf3f4-bb19-4f2c-834f-c375403c4bff
8025,28.0,250.0,340.0,,,,,15,1.0,4.0,5.0,,,210.0,154.41176470588235,,286.60714285714283,Q4 e-tron Sportback,55,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Gronau,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0,0,1,0,0,52500,1.0,48610b88-4bfc-44cc-b94a-b92546fb1524
89881,41.0,150.0,204.0,466,,5.0,284.0,22,1.0,5.0,5.0,,,166.33333333333334,122.30392156862744,53.54077253218884,2192.2195121951218,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Mülheim an der Ruhr,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0,0,0,0,24950,1.0,0e82123c-5b59-4c4f-8058-a026362cf1a3
50750,39.0,150.0,204.0,518,17.0,4.5,35.0,15,1.0,5.0,5.0,12,,197.9,145.51470588235293,57.30694980694981,1301.2820512820513,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Erlangen,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,1,1,0,0,0,29685,1.0,305a36dd-5c43-4481-ab72-00d67bed62c0
8962,10.0,210.0,286.0,511,,4.5,56.0,8,1.0,5.0,5.0,,,217.57142857142858,159.75524475524475,89.41291585127202,896.2,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Wolfsburg,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,45690,1.0,d01b6eac-faee-41bc-bb42-cb4c0fc548b9
45098,41.0,195.0,265.0,412,,5.0,12.0,15,1.0,5.0,5.0,,,153.30769230769232,112.81132075471699,72.56067961165049,1099.9512195121952,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Hünfeld,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,1,0,0,0,0,29895,1.0,3084ce57-84b4-4c6e-8109-d0e7d36a7e5a
117965,38.0,220.0,299.0,441,,4.5,221.0,4,1.0,5.0,,,,140.77272727272728,103.57859531772576,70.22675736961452,3104.342105263158,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Aachen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30970,1.0,10f9b930-6049-43e9-b027-6cc84c38f441
20043,31.0,77.0,105.0,446,16.6,,,1,1.0,5.0,5.0,12,,505.06493506493507,370.3809523809524,87.19730941704036,646.5483870967741,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Bielefeld,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,0,1,1,0,0,38890,1.0,5a770231-68fe-4e8f-b20b-55375a407229
51390,37.0,150.0,204.0,491,18.0,5.0,99.0,11,1.0,4.0,5.0,,,219.26666666666668,161.22549019607843,66.9857433808554,1388.918918918919,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Neubeckum,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,1,0,0,0,0,32890,1.0,ba7db1b6-ce97-4bb4-bd41-5f979bb6b04e
19999,26.0,210.0,286.0,315,16.6,4.5,50.0,14,1.0,5.0,5.0,,,180.9047619047619,132.83216783216784,120.60317460317461,769.1923076923077,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Niebüll,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,1,0,0,0,0,37990,1.0,530a139e-e0fa-41b5-969b-fb086d1a8d99
55172,45.0,125.0,170.0,337,17.3,5.0,86.0,15,1.0,4.0,5.0,12,,199.04,146.35294117647058,73.82789317507418,1226.0444444444445,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Rosenheim,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,0,24880,1.0,315ae12b-b671-4d97-a0d1-1e4daa935946
